origin,sample,label
江西省考生报考音乐表演的选考科目要求？,江西省考生报考音乐表演的选考科目有哪些要求？,1
山西省考生报考音乐表演的选考科目要求？,山西省考生报考音乐表演专业选考科目有哪些要求？,1
吉林省考生报考音乐表演的选考科目要求？,吉林省考生报考音乐表演的选考科目有哪些要求？,1
甘肃省考生报考音乐表演的选考科目要求？,甘肃省考生报考音乐表演的选考科目有哪些要求？,1
陕西省考生报考音乐表演的选考科目要求？,陕西省考生报考音乐表演的选考科目有哪些要求？,1
贵州省考生报考人工智能的选考科目要求？,贵州省考生报考人工智能的选考科目有哪些要求？,1
黑龙江省考生报考人工智能的选考科目要求？,黑龙江省考生报考人工智能有哪些要求？,1
四川省考生报考人工智能的选考科目要求？,四川省考生报考人工智能有哪些要求？,1
新疆考生报考人工智能的选考科目要求？,新疆地区考生报考人工智能的选考科目有哪些要求？,1
河南省考生报考人工智能的选考科目要求？,河南省考生报考人工智能的选考科目有哪些要求？,1
云南省考生报考人工智能的选考科目要求？,云南省考生报考人工智能的选考科目有哪些要求？,1
广西省考生报考人工智能的选考科目要求？,广西省考生报考人工智能的选考科目有哪些要求？,1
安徽省考生报考人工智能的选考科目要求？,安徽省考生报考人工智能有哪些要求？,1
内蒙古考生报考人工智能的选考科目要求？,内蒙古考生报考人工智能的选考科目有哪些要求？,1
江西省考生报考人工智能的选考科目要求？,江西省考生报考人工智能选考科目有哪些要求？,1
山西省考生报考人工智能的选考科目要求？,山西省考生报考人工智能选考科目有哪些要求？,1
吉林省考生报考人工智能的选考科目要求？,吉林省考生报考人工智能的选考科目有哪些要求？,1
甘肃省考生报考人工智能的选考科目要求？,甘肃省考生报考人工智能有哪些要求？,1
陕西省考生报考人工智能的选考科目要求？,陕西省考生报考人工智能的选考科目有哪些要求？,1
北京市考生报考工商管理类的选考科目要求？,北京地区考生报考工商管理的选考科目有哪些要求？,1
天津市考生报考工商管理类的选考科目要求？,天津市考生报考工商管理类选考科目有哪些要求？,1
上海市考生报考工商管理类的选考科目要求？,上海地区考生报考工商管理类选考科目有哪些要求？,1
浙江省考生报考工商管理类的选考科目要求？,浙江省考生报考工商管理类选考科目的要求是什么？,1
山东省考生报考工商管理类的选考科目要求？,山东省考生报考工商管理类选考科目有哪些要求？,1
海南省考生报考工商管理类的选考科目要求？,海南省考生报考工商管理类选考科目有什么要求？,1
北京市考生报考新闻传播类的选考科目要求？,北京市考生报考新闻传播学专业选考科目有哪些要求？,1
天津市考生报考新闻传播类的选考科目要求？,天津市考生报考新闻传播学选考科目有什么要求？,1
上海市考生报考新闻传播类的选考科目要求？,上海考生报考新闻传播学的选考科目有哪些要求？,1
浙江省考生报考新闻传播类的选考科目要求？,浙江省考生报考新闻与传播学的选考科目有哪些要求？,1
山东省考生报考新闻传播类的选考科目要求？,山东省考生报考新闻传播学的选考科目有哪些要求？,1
海南省考生报考新闻传播类的选考科目要求？,海南省考生报考新闻传播学选考科目有哪些要求？,1
北京市考生报考外国语言文学的选考科目要求？,北京市考生报考外国语言文学类选考科目的要求是什么？,1
天津市考生报考外国语言文学的选考科目要求？,天津市考生报考外国语言文学类选考科目有什么要求？,1
上海市考生报考外国语言文学的选考科目要求？,上海考生报考外国语言文学选修科目的要求是什么？,1
浙江省考生报考外国语言文学的选考科目要求？,浙江省考生报考外国语言文学选考科目的要求是什么？,1
山东省考生报考外国语言文学的选考科目要求？,山东省考生报考外国语言文学选考科目的要求是什么？,1
海南省考生报考外国语言文学的选考科目要求？,海南省考生对外国语言文学类选考科目有什么要求？,1
北京市考生报考计算机类的选考科目要求？,北京市考生报考计算机类的选考科目有哪些要求？,1
天津市考生报考计算机类的选考科目要求？,天津市考生报考计算机类专业有哪些要求？,1
上海市考生报考计算机类的选考科目要求？,上海市考生报考计算机类的选考科目有哪些要求？,1
浙江省考生报考计算机类的选考科目要求？,浙江省考生报考计算机类专业有什么要求？,1
山东省考生报考计算机类的选考科目要求？,山东省考生报考计算机类选考科目是否有要求？,1
海南省考生报考计算机类的选考科目要求？,海南省考生报考计算机类专业有什么要求？,1
北京市考生报考会计学的选考科目要求？,北京市考生报考会计类选考科目有什么要求？,1
天津市考生报考会计学的选考科目要求？,天津市考生报考会计学选考科目有什么要求？,1
上海市考生报考会计学的选考科目要求？,上海考生报考会计学选考科目有什么要求？,1
浙江省考生报考会计学的选考科目要求？,浙江省考生报考会计学选考科目的要求是什么？,1
山东省考生报考会计学的选考科目要求？,山东省考生报考会计学选考科目有哪些要求？,1
海南省考生报考会计学的选考科目要求？,海南省考生报考会计学选考科目有哪些要求？,1
北京市考生报考经济学的选考科目要求？,北京市考生报考经济类选考科目的要求是什么？,1
天津市考生报考经济学的选考科目要求？,天津市考生报考经济类选考科目的要求是什么？,1
上海市考生报考经济学的选考科目要求？,上海市考生报考经济学选考科目的要求是什么？,1
浙江省考生报考经济学的选考科目要求？,浙江省考生报考经济学选考科目的要求是什么？,1
山东省考生报考经济学的选考科目要求？,山东省考生报考经济学选考科目的要求是什么？,1
海南省考生报考经济学的选考科目要求？,海南省考生报考经济学选考科目的要求是什么？,1
北京市考生报考社会学的选考科目要求？,北京市考生报考社会学选考科目的要求是什么？,1
天津市考生报考社会学的选考科目要求？,天津市考生报考社会学选考科目的要求是什么？,1
上海市考生报考社会学的选考科目要求？,上海市考生报考社会学选考科目的要求是什么？,1
浙江省考生报考社会学的选考科目要求？,浙江省考生报考社会学选考科目的要求是什么？,1
山东省考生报考社会学的选考科目要求？,山东省考生报考社会学选考科目有哪些要求？,1
海南省考生报考社会学的选考科目要求？,海南省考生报考社会学选考科目的要求是什么？,1
北京市考生报考应用心理学的选考科目要求？,北京市考生报考应用心理学选考科目的要求是什么？,1
天津市考生报考应用心理学的选考科目要求？,天津市考生报考应用心理学选考科目的要求是什么？,1
上海市考生报考应用心理学的选考科目要求？,上海地区考生对应用心理学选考科目的要求是什么？,1
